Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,4.827,4.862999999999999,5.337999999999999,6.216,6.787,7.165,6.999,6.658,6.8,6.909,7.864,7.853999999999999
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,27.718,26.89,27.782,28.689999999999998,29.811,31.34,31.875,30.771,30.107,31.309,32.744,36.199
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales,18.591,15.862,7.845,11.116,15.227,31.387,13.766,15.202,27.56,27.852,30.793,21.151
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales|Administración federal,5.268,4.495,2.222,3.149,4.313,8.895,3.9,4.307,7.81,7.893,8.727,5.993
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales|Administración estatal,13.323,11.367,5.623,7.967,10.914,22.492,9.866,10.895,19.75,19.959,22.066,15.158
Millones de pesos a precios corrientes|Total cultura|Asociaciones y organizaciones civiles,108.773,116.178,115.482,115.983,132.181,125.284,123.561,116.533,106.911,110.157,244.699,242.917
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,66572.505,64451.014,71756.799,79547.041,84546.193,88610.368,92162.131,99844.995,110210.571,120800.104,130952.342,136436.422
Estructura porcentual|Total cultura,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura|Subtotal de bienes y servicios,81.208,82.195,81.327,80.057,79.911,79.346,79.089,78.631,77.02,76.678,76.46,76.117
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos,30.632,30.142,30.976,32.413,33.229,33.404,34.355,35.495,37,37.199,36.787,36.394
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes,9.939,9.959,10.386,11.25,11.36,10.95,11.018,11.751,12.322,12.386,12.276,12.447
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Artesanías,8.723,8.553,8.928,9.351,9.627,9.782,9.904,10.398,11.011,11.205,11.252,11.388
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Aparatos y películas fotográficas,0.008,0.007,0.007,0.009,0.008,0.005,0.005,0.005,0.003,0.002,0.001,0.002
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de audio y de video,0.498,0.798,0.875,1.197,0.877,0.421,0.401,0.492,0.37,0.169,0.1,0.185
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",0.229,0.112,0.087,0.15,0.164,0.14,0.166,0.292,0.385,0.466,0.437,0.442
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,NS,0.003,0.007,0.018,0.02,0.023,0.056,0.064,0.066,0.063,0.063,0.065
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",0.477,0.481,0.477,0.518,0.659,0.573,0.48,0.494,0.479,0.476,0.415,0.359
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",0.005,0.005,0.005,0.006,0.007,0.007,0.006,0.007,0.007,0.006,0.006,0.006
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,20.693,20.183,20.59,21.163,21.869,22.454,23.338,23.744,24.679,24.813,24.511,23.947
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,0.019,0.02,0.02,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.022
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",4.726,4.499,4.594,4.797,4.941,5.177,5.285,5.277,5.625,5.731,5.683,5.687
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cine,1.73,1.71,1.94,2.026,2.306,2.487,2.622,2.858,3.257,3.227,3.1,3.497
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Compañías de teatro, danza y grupos de espectáculos artísticos",0.01,0.01,0.011,0.011,0.011,0.012,0.012,0.012,0.012,0.011,0.011,0.012
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Edición de libros, periódicos, revistas y otros materiales",1.371,1.255,1.206,1.221,1.189,1.117,1.091,1.066,0.994,0.952,0.818,0.609
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Educación artística y cultural,0.827,0.84,0.829,0.85,0.872,0.915,0.986,0.96,0.994,0.959,0.996,1.019
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Espectáculos deportivos,0.265,0.248,0.256,0.253,0.29,0.313,0.337,0.382,0.475,0.45,0.488,0.502
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Fotografía,0.5,0.466,0.465,0.464,0.458,0.423,0.433,0.433,0.456,0.431,0.459,0.445
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Música, radio y otros servicios",0.769,0.797,0.81,0.812,0.814,0.855,0.932,0.967,1.025,0.998,0.98,0.97
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Museos,0.025,0.019,0.022,0.021,0.03,0.031,0.025,0.027,0.031,0.03,0.028,0.026
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Promotores de espectáculos artísticos, deportivos y similares",0.093,0.086,0.099,0.098,0.115,0.127,0.118,0.115,0.128,0.134,0.134,0.13
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios creativos (publicidad),1.139,1.028,1.029,1.033,1.015,1.056,1.202,1.051,1.202,1.243,1.328,1.211
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,4.924,4.704,4.511,4.573,4.776,4.716,5.023,5.255,5.231,5.186,4.846,4.806
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",0.234,0.226,0.197,0.163,0.175,0.151,0.176,0.187,0.188,0.142,0.073,0.053
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",0.085,0.075,0.07,0.071,0.079,0.08,0.075,0.089,0.082,0.08,0.081,0.081
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,3.978,4.201,4.531,4.748,4.776,4.973,4.998,5.045,4.956,5.217,5.464,4.877
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,50.576,52.053,50.35,47.645,46.681,45.942,44.733,43.135,40.02,39.478,39.673,39.723
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,0.222,0.255,0.258,0.279,0.287,0.291,0.304,0.34,0.368,0.34,0.34,0.314
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,0.077,0.098,0.092,0.103,0.114,0.121,0.127,0.143,0.15,0.12,0.12,0.114
