Descriptores,2008|Total,2008|Usuario/Beneficiario|Total de residentes,2008|Usuario/Beneficiario|Hogares,2008|Usuario/Beneficiario|ISFL,2008|Usuario/Beneficiario|Total de gobierno,2008|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2008|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2008|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2008|Usuario/Beneficiario|Sociedades no financieras,2008|Usuario/Beneficiario|Total no residentes,2009|Total,2009|Usuario/Beneficiario|Total de residentes,2009|Usuario/Beneficiario|Hogares,2009|Usuario/Beneficiario|ISFL,2009|Usuario/Beneficiario|Total de gobierno,2009|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2009|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2009|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2009|Usuario/Beneficiario|Sociedades no financieras,2009|Usuario/Beneficiario|Total no residentes,2010|Total,2010|Usuario/Beneficiario|Total de residentes,2010|Usuario/Beneficiario|Hogares,2010|Usuario/Beneficiario|ISFL,2010|Usuario/Beneficiario|Total de gobierno,2010|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2010|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2010|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2010|Usuario/Beneficiario|Sociedades no financieras,2010|Usuario/Beneficiario|Total no residentes,2011|Total,2011|Usuario/Beneficiario|Total de residentes,2011|Usuario/Beneficiario|Hogares,2011|Usuario/Beneficiario|ISFL,2011|Usuario/Beneficiario|Total de gobierno,2011|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2011|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2011|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2011|Usuario/Beneficiario|Sociedades no financieras,2011|Usuario/Beneficiario|Total no residentes,2012|Total,2012|Usuario/Beneficiario|Total de residentes,2012|Usuario/Beneficiario|Hogares,2012|Usuario/Beneficiario|ISFL,2012|Usuario/Beneficiario|Total de gobierno,2012|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2012|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2012|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2012|Usuario/Beneficiario|Sociedades no financieras,2012|Usuario/Beneficiario|Total no residentes,2013|Total,2013|Usuario/Beneficiario|Total de residentes,2013|Usuario/Beneficiario|Hogares,2013|Usuario/Beneficiario|ISFL,2013|Usuario/Beneficiario|Total de gobierno,2013|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2013|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2013|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2013|Usuario/Beneficiario|Sociedades no financieras,2013|Usuario/Beneficiario|Total no residentes,2014|Total,2014|Usuario/Beneficiario|Total de residentes,2014|Usuario/Beneficiario|Hogares,2014|Usuario/Beneficiario|ISFL,2014|Usuario/Beneficiario|Total de gobierno,2014|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2014|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2014|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2014|Usuario/Beneficiario|Sociedades no financieras,2014|Usuario/Beneficiario|Total no residentes,2015|Total,2015|Usuario/Beneficiario|Total de residentes,2015|Usuario/Beneficiario|Hogares,2015|Usuario/Beneficiario|ISFL,2015|Usuario/Beneficiario|Total de gobierno,2015|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2015|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2015|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2015|Usuario/Beneficiario|Sociedades no financieras,2015|Usuario/Beneficiario|Total no residentes,2016|Total,2016|Usuario/Beneficiario|Total de residentes,2016|Usuario/Beneficiario|Hogares,2016|Usuario/Beneficiario|ISFL,2016|Usuario/Beneficiario|Total de gobierno,2016|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2016|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2016|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2016|Usuario/Beneficiario|Sociedades no financieras,2016|Usuario/Beneficiario|Total no residentes,2017|Total,2017|Usuario/Beneficiario|Total de residentes,2017|Usuario/Beneficiario|Hogares,2017|Usuario/Beneficiario|ISFL,2017|Usuario/Beneficiario|Total de gobierno,2017|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal,2017|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal,2017|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal,2017|Usuario/Beneficiario|Sociedades no financieras,2017|Usuario/Beneficiario|Total no residentes,2018|Total<P>,2018|Usuario/Beneficiario|Total de residentes<P>,2018|Usuario/Beneficiario|Hogares<P>,2018|Usuario/Beneficiario|ISFL<P>,2018|Usuario/Beneficiario|Total de gobierno<P>,2018|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal<P>,2018|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal<P>,2018|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal<P>,2018|Usuario/Beneficiario|Sociedades no financieras<P>,2018|Usuario/Beneficiario|Total no residentes<P>,2019|Total<P>,2019|Usuario/Beneficiario|Total de residentes<P>,2019|Usuario/Beneficiario|Hogares<P>,2019|Usuario/Beneficiario|ISFL<P>,2019|Usuario/Beneficiario|Total de gobierno<P>,2019|Usuario/Beneficiario|Niveles de gobierno|Gobierno federal<P>,2019|Usuario/Beneficiario|Niveles de gobierno|Gobierno estatal<P>,2019|Usuario/Beneficiario|Niveles de gobierno|Gobierno municipal<P>,2019|Usuario/Beneficiario|Sociedades no financieras<P>,2019|Usuario/Beneficiario|Total no residentes<P>
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Música y conciertos|Gestión pública en música y conciertos,1700.174,1700.174,1169.3776119844463,NA,530.7960979661962,530.7960979661962,NA,NA,NA,NA,1686.426,1686.426,1085.3330692738664,NA,601.092486840426,601.092486840426,NA,NA,NA,NA,1869.244,1869.244,1201.5016054174725,NA,667.7422181280937,667.7422181280937,NA,NA,NA,NA,1982.183,1982.183,1248.698529123369,NA,733.4839987827858,733.4839987827858,NA,NA,NA,NA,2203.022,2203.022,1358.9112480226092,NA,844.1108177927442,844.1108177927442,NA,NA,NA,NA,2179.652,2179.652,1280.797773999579,NA,898.8546331191764,898.8546331191764,NA,NA,NA,NA,1988.225,1988.225,1100.710654114649,NA,887.5141852550541,887.5141852550541,NA,NA,NA,NA,2071.085,2071.085,1135.738382265657,NA,935.3467558089759,935.3467558089759,NA,NA,NA,NA,2304.94,2304.94,1176.7480931456032,NA,1128.192406566364,1128.192406566364,NA,NA,NA,NA,2303.96,2303.96,1198.8060844328456,NA,1105.1538824344843,1105.1538824344843,NA,NA,NA,NA,2358.456,2358.456,1316.4948143185497,NA,1041.9612035151963,1041.9612035151963,NA,NA,NA,NA,2479.951,2479.951,1370.1283219840752,NA,1109.822781860068,1109.822781860068,NA,NA,NA,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",34752.955,34102.724,29946.881,NA,3524.459,3524.459,NA,NA,631.384,650.231,35713.135,35031.311,29573.005,NA,4855.497,4855.497,NA,NA,602.809,681.824,33378.574,32720.347,27556.363,NA,4503.708,4503.708,NA,NA,660.276,658.227,36839.439,36193.831,30133.49,NA,5410.79,5410.79,NA,NA,649.551,645.608,39680.896,38950.429,32777.856,NA,5458.523,5458.523,NA,NA,714.05,730.467,36962.188,36188.978,30437.463,NA,5122.049,5122.049,NA,NA,629.467,773.21,36787.109,35860.865,29925.968,NA,5357.95,5357.95,NA,NA,576.947,926.244,38907.931,37722.745,31313.82,NA,5854.291,5854.291,NA,NA,554.634,1185.186,40209.45,38688.337,31276.307,NA,6831.598,6831.598,NA,NA,580.432,1521.113,41365.667,39697.339,32234.813,NA,6885.445,6885.445,NA,NA,577.081,1668.328,40323.63,38563.205,31548.613,NA,6442.005,6442.005,NA,NA,572.587,1760.425,36033.457,34142.185,27612.4,NA,5917.681,5917.681,NA,NA,612.104,1891.272
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",116.336,116.336,105.331,NA,11.005,11.005,NA,NA,NA,NA,133.05,133.05,121.974,NA,11.076,11.076,NA,NA,NA,NA,134.811,134.811,122.817,NA,11.994,11.994,NA,NA,NA,NA,135.292,135.292,121.341,NA,13.951,13.951,NA,NA,NA,NA,137.926,137.926,125.134,NA,12.792,12.792,NA,NA,NA,NA,142.452,142.452,129.03,NA,13.422,13.422,NA,NA,NA,NA,145.495,145.495,131.869,NA,13.626,13.626,NA,NA,NA,NA,157.399,157.399,142.837,NA,14.562,14.562,NA,NA,NA,NA,152.989,152.989,137.03,NA,15.959,15.959,NA,NA,NA,NA,150.832,150.832,135.74,NA,15.092,15.092,NA,NA,NA,NA,141.784,141.784,126.708,NA,15.076,15.076,NA,NA,NA,NA,134.447,134.447,120.256,NA,14.191,14.191,NA,NA,NA,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",17621.535,17139.424,15400.637,NA,1115.256,1115.256,NA,NA,623.531,482.111,17200.372,16705.381,14684.645,NA,1425.617,1425.617,NA,NA,595.119,494.991,15642.688,15174.861,13308.508,NA,1221.416,1221.416,NA,NA,644.937,467.827,17752.627,17287.526,15025.376,NA,1627.212,1627.212,NA,NA,634.938,465.101,18989.392,18473.049,16545.941,NA,1222.403,1222.403,NA,NA,704.705,516.343,18505.187,17954.035,15935.066,NA,1398.517,1398.517,NA,NA,620.452,551.152,18477.22,17814.038,15847.904,NA,1398.05,1398.05,NA,NA,568.084,663.182,19223.962,18374.123,16518.251,NA,1310.688,1310.688,NA,NA,545.184,849.839,19744.861,18637.224,16542.535,NA,1523.67,1523.67,NA,NA,571.019,1107.637,20910.452,19684.782,17555.812,NA,1561.804,1561.804,NA,NA,567.166,1225.67,19124.648,17868.464,16064.8,NA,1240.564,1240.564,NA,NA,563.1,1256.184,18459.783,17092.441,14909.399,NA,1580.16,1580.16,NA,NA,602.882,1367.342
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",6081.68,5993.211,5790.856,NA,202.355,202.355,NA,NA,NA,88.469,5835.126,5740.477,5470.443,NA,270.034,270.034,NA,NA,NA,94.649,5531.791,5440.975,5206.209,NA,234.766,234.766,NA,NA,NA,90.816,5954.33,5867.628,5567.661,NA,299.967,299.967,NA,NA,NA,86.702,6002.549,5904.586,5675.179,NA,229.407,229.407,NA,NA,NA,97.963,5856.284,5754.504,5499.129,NA,255.375,255.375,NA,NA,NA,101.78,5806.291,5686.259,5435.735,NA,250.524,250.524,NA,NA,NA,120.032,5918.138,5763.591,5527.257,NA,236.334,236.334,NA,NA,NA,154.547,5836.431,5643.352,5379.663,NA,263.689,263.689,NA,NA,NA,193.079,5634.848,5436.288,5185.146,NA,251.142,251.142,NA,NA,NA,198.56,5384.703,5186.221,4991.764,NA,194.457,194.457,NA,NA,NA,198.482,4630.415,4430.898,4202.316,NA,228.582,228.582,NA,NA,NA,199.517
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",3723.829,3644.053,3459.51,NA,184.543,184.543,NA,NA,NA,79.776,3441.965,3356.408,3109.996,NA,246.412,246.412,NA,NA,NA,85.557,3101.765,3019.109,2803.308,NA,215.801,215.801,NA,NA,NA,82.656,3296.545,3216.077,2934.551,NA,281.526,281.526,NA,NA,NA,80.468,3445.959,3351.966,3129.446,NA,222.52,222.52,NA,NA,NA,93.993,3397.892,3301.164,3055.722,NA,245.442,245.442,NA,NA,NA,96.728,3223.342,3107.955,2864.708,NA,243.247,243.247,NA,NA,NA,115.387,3148.155,2999.173,2769.401,NA,229.772,229.772,NA,NA,NA,148.982,3273.31,3087.049,2830.827,NA,256.222,256.222,NA,NA,NA,186.261,3279.042,3079.955,2826.27,NA,253.685,253.685,NA,NA,NA,199.087,3122.89,2925.929,2731.418,NA,194.511,194.511,NA,NA,NA,196.961,2642.1,2440.892,2208.367,NA,232.525,232.525,NA,NA,NA,201.208
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",169.135,169.263,192.833,NA,-23.609,-23.609,NA,NA,0.039,-0.128,399.342,392.718,404.461,NA,-11.765,-11.765,NA,NA,0.022,6.624,621.976,605.051,582.934,NA,14.704,14.704,NA,NA,7.413,16.925,620.84,607.506,591.033,NA,10.297,10.297,NA,NA,6.176,13.334,740.083,717.918,693.059,NA,24.837,24.837,NA,NA,0.022,22.165,792.861,769.314,740.802,NA,28.477,28.477,NA,NA,0.035,23.547,805.734,778.095,751.581,NA,26.489,26.489,NA,NA,0.025,27.639,786.387,754.575,734.954,NA,19.599,19.599,NA,NA,0.022,31.812,760.554,726.426,713.809,NA,12.599,12.599,NA,NA,0.018,34.128,804.245,759.243,735.829,NA,23.412,23.412,NA,NA,0.002,45.002,1420.019,1311.229,1232.8,NA,78.312,78.312,NA,NA,0.117,108.79,1377.161,1253.966,1148.046,NA,105.92,105.92,NA,NA,NS,123.195
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",460.991,460.988,459.431,NA,NA,NA,NA,NA,1.557,0.003,450.852,450.849,449.298,NA,NA,NA,NA,NA,1.551,0.003,419.317,419.314,417.752,NA,NA,NA,NA,NA,1.562,0.003,409.992,409.989,408.255,NA,NA,NA,NA,NA,1.734,0.003,473.612,473.609,471.697,NA,NA,NA,NA,NA,1.912,0.003,434.177,434.174,432.251,NA,NA,NA,NA,NA,1.923,0.003,517.947,517.943,515.992,NA,NA,NA,NA,NA,1.951,0.004,570.753,570.747,568.581,NA,NA,NA,NA,NA,2.166,0.006,566.868,566.86,564.74,NA,NA,NA,NA,NA,2.12,0.008,453.921,453.912,451.626,NA,NA,NA,NA,NA,2.286,0.009,307.264,307.256,305.133,NA,NA,NA,NA,NA,2.123,0.008,259.823,259.813,257.791,NA,NA,NA,NA,NA,2.022,0.01
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",205.888,205.888,154.555,NA,45.076,45.076,NA,NA,6.257,NA,203.849,203.849,152.363,NA,45.369,45.369,NA,NA,6.117,NA,211.493,211.493,156.004,NA,49.125,49.125,NA,NA,6.364,NA,236.387,236.387,172.54,NA,57.144,57.144,NA,NA,6.703,NA,250.06,250.06,190.255,NA,52.394,52.394,NA,NA,7.411,NA,253.42,253.42,191.386,NA,54.977,54.977,NA,NA,7.057,NA,261.09,261.09,198.393,NA,55.81,55.81,NA,NA,6.887,NA,282.279,282.279,215.371,NA,59.646,59.646,NA,NA,7.262,NA,284.23,284.23,211.586,NA,65.369,65.369,NA,NA,7.275,NA,295.492,295.492,226.047,NA,61.818,61.818,NA,NA,7.627,NA,280.545,280.545,211.549,NA,61.749,61.749,NA,NA,7.247,NA,265.973,265.973,200.649,NA,58.124,58.124,NA,NA,7.2,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",6373.561,6373.561,4383.728236765977,NA,1989.832727061448,1989.832727061448,NA,NA,NA,NA,8048.579,8048.579,5179.824533837558,NA,2868.754024536051,2868.754024536051,NA,NA,NA,NA,7714.733,7714.733,4958.831050791728,NA,2755.9021396626604,2755.9021396626604,NA,NA,NA,NA,8433.426,8433.426,5312.732991499766,NA,3120.692903999956,3120.692903999956,NA,NA,NA,NA,9641.315,9641.315,5947.144896520205,NA,3694.1701302704164,3694.1701302704164,NA,NA,NA,NA,7579.915,7579.915,4454.076560554753,NA,3125.8387811060343,3125.8387811060343,NA,NA,NA,NA,7549.99,7549.99,4179.785861945641,NA,3370.203813271066,3370.203813271066,NA,NA,NA,NA,8820.858,8820.858,4837.16796148596,NA,3983.689757013702,3983.689757013702,NA,NA,NA,NA,9590.207,9590.207,4896.11698420151,NA,4694.090464570887,4694.090464570887,NA,NA,NA,NA,9836.835,9836.835,5118.343108503828,NA,4718.491865738992,4718.491865738992,NA,NA,NA,NA,10541.777,10541.777,5884.441021205111,NA,4657.336422280409,4657.336422280409,NA,NA,NA,NA,8263.755,8263.755,4565.575564536486,NA,3698.1789898983825,3698.1789898983825,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,231670.77,231611.975,222067.285,NA,1284.756,1284.756,NA,NA,8259.934,58.795,253128.669,253063.302,243761.137,NA,1716.452,1716.452,NA,NA,7585.713,65.367,264522.585,264459.95,256263.616,NA,1816.128,1816.128,NA,NA,6380.206,62.635,266961.135,266894.51,257757.681,NA,2090.577,2090.577,NA,NA,7046.252,66.625,282539.396,282451.981,273388.652,NA,3119.92,3119.92,NA,NA,5943.41,87.415,292258.129,292145.009,284750.407,NA,2774.068,2774.068,NA,NA,4620.534,113.12,294360.691,294234.021,286181.752,NA,3532.251,3532.251,NA,NA,4520.018,126.67,301396.662,301242.536,290377.865,NA,3953.039,3953.039,NA,NA,6911.632,154.126,286209.409,286022.234,274680.385,NA,4267.972,4267.972,NA,NA,7073.878,187.175,306454.065,306261.754,295487.129,NA,3826.545,3826.545,NA,NA,6948.08,192.311,340345.689,340157.244,328328.359,NA,4177.63,4177.63,NA,NA,7651.255,188.445,345001.498,344791.684,333010.152,NA,3832.479,3832.479,NA,NA,7949.053,209.814
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,14282.134,14249.623,14044.45,NA,NA,NA,NA,NA,205.173,32.511,14729.956,14692.034,14306.192,NA,NA,NA,NA,NA,385.842,37.922,16879.559,16846.029,16205.479,NA,4.82,4.82,NA,NA,635.73,33.53,18754.738,18719.978,18163.822,NA,60.087,60.087,NA,NA,496.069,34.76,22503.619,22448.329,20957.775,NA,226.475,226.475,NA,NA,1264.079,55.29,23631.983,23553.256,22310.485,NA,205.711,205.711,NA,NA,1037.06,78.727,24308.061,24216.268,23303.619,NA,318.814,318.814,NA,NA,593.835,91.793,28216.168,28097.322,27166.19,NA,336.074,336.074,NA,NA,595.058,118.846,32902.41,32751.543,31673.602,NA,352.302,352.302,NA,NA,725.639,150.867,35120.909,34966.143,33896.952,NA,364.595,364.595,NA,NA,704.596,154.766,35921.913,35771.393,34623.038,NA,388.987,388.987,NA,NA,759.368,150.52,40893.524,40721.566,39655.925,NA,184.029,184.029,NA,NA,881.612,171.958
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,160273.478,160273.478,160273.478,NA,NA,NA,NA,NA,NA,NA,179547.396,179547.396,179547.396,NA,NA,NA,NA,NA,NA,NA,183701.51,183701.51,183701.51,NA,NA,NA,NA,NA,NA,NA,176376.443,176376.443,176376.443,NA,NA,NA,NA,NA,NA,NA,185344.309,185344.309,185344.309,NA,NA,NA,NA,NA,NA,NA,192935.752,192935.752,192935.752,NA,NA,NA,NA,NA,NA,NA,194786.199,194786.199,194786.199,NA,NA,NA,NA,NA,NA,NA,185579.738,185579.738,185579.738,NA,NA,NA,NA,NA,NA,NA,167133.702,167133.702,167133.702,NA,NA,NA,NA,NA,NA,NA,176252.95,176252.95,176252.95,NA,NA,NA,NA,NA,NA,NA,199857.174,199857.174,199857.174,NA,NA,NA,NA,NA,NA,NA,205721.894,205721.894,205721.894,NA,NA,NA,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,12590.255,12590.255,9347.973,NA,66.273,66.273,NA,NA,3176.009,NA,11432.61,11432.61,8714.199,NA,64.563,64.563,NA,NA,2653.848,NA,12842.596,12842.596,10360.275,NA,76.982,76.982,NA,NA,2405.339,NA,14924.16,14924.16,12122.735,NA,72.153,72.153,NA,NA,2729.272,NA,14098.481,14098.481,11711.111,NA,95.406,95.406,NA,NA,2291.964,NA,14465.036,14465.036,12788.762,NA,84.769,84.769,NA,NA,1591.505,NA,15362.059,15362.059,13538.308,NA,87.151,87.151,NA,NA,1736.6,NA,20806.851,20806.851,17529.567,NA,85.307,85.307,NA,NA,3191.977,NA,21498.863,21498.863,17856.584,NA,78.738,78.738,NA,NA,3563.541,NA,21467.262,21467.262,17843.796,NA,77.006,77.006,NA,NA,3546.46,NA,21678.254,21678.254,17827.672,NA,85.62,85.62,NA,NA,3764.962,NA,19479.928,19479.928,16020.764,NA,83.913,83.913,NA,NA,3375.251,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,28978.845,28978.845,28014.421,NA,NA,NA,NA,NA,964.424,NA,32105.296,32105.296,31225.871,NA,NA,NA,NA,NA,879.425,NA,36739.525,36739.525,35877.992,NA,1.112,1.112,NA,NA,860.421,NA,41166.431,41166.431,39988.894,NA,13.867,13.867,NA,NA,1163.67,NA,42006.788,42006.788,41053.927,NA,52.266,52.266,NA,NA,900.595,NA,44613.078,44613.078,43728.283,NA,47.474,47.474,NA,NA,837.321,NA,44995.127,44995.127,43895.423,NA,73.576,73.576,NA,NA,1026.128,NA,49592.861,49592.861,47879.759,NA,77.56,77.56,NA,NA,1635.542,NA,46337.526,46337.526,45006.445,NA,81.305,81.305,NA,NA,1249.776,NA,53141.425,53141.425,51744.322,NA,84.142,84.142,NA,NA,1312.961,NA,58907.788,58907.788,57035.595,NA,89.771,89.771,NA,NA,1782.422,NA,55074.084,55074.084,52776.537,NA,42.47,42.47,NA,NA,2255.077,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,11005.819,10979.535,7685.582,NA,NA,NA,NA,NA,3293.953,26.284,9967.513,9940.068,6948.823,NA,NA,NA,NA,NA,2991.245,27.445,8709.496,8680.391,6970.436,NA,NA,NA,NA,NA,1709.955,29.105,9596.497,9564.632,7771.95,NA,NA,NA,NA,NA,1792.682,31.865,10403.428,10371.303,9873.841,NA,NA,NA,NA,NA,497.462,32.125,9549.616,9515.223,9502.274,NA,NA,NA,NA,NA,12.949,34.393,6893.146,6858.269,6849.69,NA,NA,NA,NA,NA,8.579,34.877,8054.629,8019.349,8011.716,NA,NA,NA,NA,NA,7.633,35.28,9116.609,9080.301,9073.402,NA,NA,NA,NA,NA,6.899,36.308,12201.105,12163.56,12154.843,NA,NA,NA,NA,NA,8.717,37.545,14461.101,14423.176,14413.927,NA,NA,NA,NA,NA,9.249,37.925,14530.844,14492.988,14481.332,NA,NA,NA,NA,NA,11.656,37.856
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,670.272,670.272,39.622,NA,10.275,10.275,NA,NA,620.375,NA,740.373,740.373,54.678,NA,10.342,10.342,NA,NA,675.353,NA,829.399,829.399,49.431,NA,11.207,11.207,NA,NA,768.761,NA,923.576,923.576,45.886,NA,13.131,13.131,NA,NA,864.559,NA,1048.854,1048.854,47.206,NA,12.338,12.338,NA,NA,989.31,NA,1186.535,1186.535,31.946,NA,12.89,12.89,NA,NA,1141.699,NA,1207.107,1207.107,38.954,NA,13.277,13.277,NA,NA,1154.876,NA,1529.604,1529.604,34,NA,14.182,14.182,NA,NA,1481.422,NA,1579.107,1579.107,35.569,NA,15.515,15.515,NA,NA,1528.023,NA,1419.797,1419.797,29.724,NA,14.727,14.727,NA,NA,1375.346,NA,1374.336,1374.336,24.329,NA,14.753,14.753,NA,NA,1335.254,NA,1461.322,1461.322,22.295,NA,13.57,13.57,NA,NA,1425.457,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,3869.967,3869.967,2661.758787335466,NA,1208.2078223194953,1208.2078223194953,NA,NA,NA,NA,4605.525,4605.525,2963.97831513014,NA,1641.546864111175,1641.546864111175,NA,NA,NA,NA,4820.5,4820.5,3098.492899239695,NA,1722.0072882662284,1722.0072882662284,NA,NA,NA,NA,5219.29,5219.29,3287.9514090294515,NA,1931.3386626566205,1931.3386626566205,NA,NA,NA,NA,7133.917,7133.917,4400.482664525685,NA,2733.4345977639364,2733.4345977639364,NA,NA,NA,NA,5876.129,5876.129,3452.90503285823,NA,2423.2238293273003,2423.2238293273003,NA,NA,NA,NA,6808.992,6808.992,3769.558651933314,NA,3039.4334453251026,3039.4334453251026,NA,NA,NA,NA,7616.811,7616.811,4176.894534132209,NA,3439.916104678204,3439.916104678204,NA,NA,NA,NA,7641.192,7641.192,3901.0805984578847,NA,3740.1118677988634,3740.1118677988634,NA,NA,NA,NA,6850.617,6850.617,3564.541831819229,NA,3286.075450975761,3286.075450975761,NA,NA,NA,NA,8145.123,8145.123,4546.623759606999,NA,3598.49922154315,3598.49922154315,NA,NA,NA,NA,7839.902,7839.902,4331.404644918483,NA,3508.4973248519736,3508.4973248519736,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías,102616.766,94609.29,75706.331,NA,2169.357,2169.357,NA,NA,16733.602,8007.476,99889.875,91406.475,73009.56,NA,2151.778,2151.778,NA,NA,16245.137,8483.4,110702.515,102062.912,81771.971,NA,2430.531,2430.531,NA,NA,17860.41,8639.603,118372.9,109599.544,87917.298,NA,2673.729,2673.729,NA,NA,19008.518,8773.356,130930.486,120927.655,97321.742,NA,3034.657,3034.657,NA,NA,20571.256,10002.831,136838.617,126160.694,101996.16,NA,3253.243,3253.243,NA,NA,20911.291,10677.923,140971.99,128458.4,103991.746,NA,3389.262,3389.262,NA,NA,21077.392,12513.59,155405.203,139928.015,112809.894,NA,3606.539,3606.539,NA,NA,23511.582,15477.188,171686.437,151482.395,122694.281,NA,3925.045,3925.045,NA,NA,24863.069,20204.042,184696.37,162438.368,131722.776,NA,4223.669,4223.669,NA,NA,26491.924,22258.002,201734.495,177587.473,143973.999,NA,4634.231,4634.231,NA,NA,28979.243,24147.022,211600.229,185570.827,150913.649,NA,4827.252,4827.252,NA,NA,29829.926,26029.402
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,2047.94,1942.728,1649.074,NA,17.289,17.289,NA,NA,276.365,105.212,2032.999,1921.648,1631.794,NA,17.107,17.107,NA,NA,272.747,111.351,2545.482,2434.546,2067.173,NA,21.672,21.672,NA,NA,345.701,110.936,2728.339,2618.513,2223.673,NA,23.313,23.313,NA,NA,371.527,109.826,2777.527,2653.289,2252.71,NA,23.617,23.617,NA,NA,376.962,124.238,2412.388,2280.858,1937.631,NA,20.314,20.314,NA,NA,322.913,131.53,2557.293,2399.188,2037.572,NA,21.362,21.362,NA,NA,340.254,158.105,2621.483,2419.179,2054.859,NA,21.543,21.543,NA,NA,342.777,202.304,2170.419,1917.136,1627.796,NA,17.066,17.066,NA,NA,272.274,253.283,3073.415,2786.762,2366.8,NA,24.813,24.813,NA,NA,395.149,286.653,2450.767,2153.441,1829.031,NA,19.175,19.175,NA,NA,305.235,297.326,4680.03,4337.829,3686.373,NA,38.647,38.647,NA,NA,612.809,342.201
