Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos,1.22,1.265,1.229,1.198,1.187,1.214,1.205,1.243,1.231,1.215,1.201,1.188
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes,0.451,0.467,0.449,0.445,0.435,0.44,0.431,0.455,0.452,0.45,0.443,0.448
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Artesanías,0.36,0.369,0.37,0.36,0.361,0.369,0.362,0.38,0.382,0.383,0.382,0.384
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Aparatos y películas fotográficas,0.001,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de audio y de video,0.048,0.055,0.041,0.05,0.037,0.035,0.035,0.036,0.032,0.027,0.026,0.03
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",0.01,0.008,0.006,0.005,0.005,0.006,0.006,0.01,0.012,0.013,0.013,0.013
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",0.028,0.03,0.027,0.026,0.027,0.026,0.024,0.024,0.023,0.022,0.019,0.017
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,0.77,0.798,0.78,0.752,0.752,0.774,0.774,0.788,0.779,0.765,0.757,0.739
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",0.146,0.147,0.145,0.142,0.142,0.149,0.147,0.147,0.149,0.149,0.148,0.147
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cine,0.057,0.06,0.064,0.063,0.069,0.075,0.076,0.083,0.09,0.088,0.084,0.094
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Compañías de teatro, danza y grupos de espectáculos artísticos",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NS,0.001
