Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos,54.712,53.826,56.784,57.037,57.842,52.027,53.391,54.26,54.23,54.877,57.736,56.296
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes,27.809,26.552,24.834,28.339,27.94,23.76,23.316,24.261,22.661,22.614,23.785,25.125
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Artesanías,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Aparatos y películas fotográficas,0.196,0.184,0.166,0.193,0.184,0.157,0.155,0.155,0.139,0.133,0.14,0.155
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de audio y de video,23.71,23.172,21.108,24.99,23.474,20.036,19.744,20.1,18.038,17.3,18.32,20.303
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",1.535,0.999,0.997,0.774,1.074,0.973,1.016,1.599,2.053,2.623,2.782,2.564
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,0.192,0.196,0.241,0.242,0.296,0.252,0.251,0.264,0.284,0.307,0.339,0.306
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",2.082,1.918,2.216,2.039,2.776,2.233,2.049,2.04,2.039,2.136,2.079,1.687
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",0.094,0.083,0.105,0.101,0.137,0.11,0.101,0.103,0.107,0.114,0.125,0.111
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,26.903,27.273,31.949,28.697,29.903,28.266,30.075,29.999,31.569,32.264,33.951,31.171
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",5.579,5.874,6.864,6.194,6.401,6.099,6.539,6.333,6.447,6.573,6.682,6.296
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cine,0.228,0.23,0.289,0.267,0.302,0.305,0.334,0.327,0.358,0.37,0.374,0.36
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Compañías de teatro, danza y grupos de espectáculos artísticos",0.216,0.228,0.268,0.241,0.249,0.242,0.26,0.251,0.251,0.252,0.254,0.24
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Edición de libros, periódicos, revistas y otros materiales",0.35,0.342,0.382,0.35,0.35,0.314,0.326,0.313,0.306,0.3,0.279,0.215
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Educación artística y cultural,0.249,0.26,0.299,0.274,0.283,0.27,0.296,0.286,0.291,0.293,0.31,0.288
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Espectáculos deportivos,8.721,8.79,10.373,9.113,9.442,9.037,9.864,10.412,11.587,11.679,12.851,12.417
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Fotografía,0.378,0.362,0.418,0.384,0.389,0.342,0.369,0.366,0.381,0.377,0.401,0.352
