Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",492.31,468.066,426.344,437.751,477.236,483.727,490.882,501.824,536.327,573.092,572.54,562.3520000000001
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,70373.519,64430.741,68094.524,70715.709,67536.039,63767.164,62877.308,66251.707,66837.248,68178.425,71494.432,71444.958
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",3247.5589999999997,3174.33,3087.668,3171.488,3142.2769999999996,3206.0689999999995,3311.723,3183.241,3524.342,3666.6520000000005,3942.736000000001,3676.611000000001
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),195918.698,209844.113,209856.96700000003,218149.27100000004,253443.638,265737.347,272369.93700000003,307711.33300000004,352721.95,383638.665,405596.845,423244.258
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",7969.469,7601.361000000001,7685.173000000001,8021.205999999999,8211.228,8482.461,8855.649,9702.572,9949.844000000001,9727.792,9898.043000000001,10284.925
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,33.937000000000005,33.425,33.819,35.504,34.65599999999999,35.989,35.453,35.147,35.62100000000001,35.746,34.868,33.317
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,105.18799999999999,99.335,100.246,102.045,103.795,106.283,104.78,98.331,94.50999999999999,90.256,92.385,96.01599999999999
Millones de pesos a precios de 2013|Total cultura|Gestión pública en actividades culturales,54489.982,53915.433,55261.286,58625.673,58981.735,55643.129,53203.214,56248.99,58185.683,56736.976,60348.704,55914.245
Millones de pesos a precios de 2013|Total cultura|Gestión pública en actividades culturales|Administración federal,35483.613,34833.568,36128.364,38539.705,38697.809,35888.001000000004,32076.612,34232.362,35919.11,34902.541,38233.481,33889.343
Millones de pesos a precios de 2013|Total cultura|Gestión pública en actividades culturales|Administración estatal,19006.369,19081.864999999998,19132.922,20085.968,20283.926,19755.128,21126.602,22016.628,22266.573,21834.434999999998,22115.222999999998,22024.902000000002
Millones de pesos a precios de 2013|Total cultura|Asociaciones y organizaciones civiles,369.203,375.852,360.354,359.625,385.106,370.351,374.064,359.641,339.666,336.718,528.875,526.667
Millones de pesos a precios de 2013|Total cultura|Producción cultural de los hogares,95916.44,88535.249,93117.162,97809.524,100025.066,100466.317,100582.37,103438.557,108719.403,111881.192,117669.322,116753.115
Variación anual|Total cultura,NA,-2.396,2.671,3.721,5.091,0.793,0.832,7.133,6.3,4.423,4.06,0.169
Variación anual|Total cultura|Subtotal de bienes y servicios,NA,-1.731,2.344,3.337,5.886,1.376,1.33,7.827,6.663,5.094,3.753,0.781
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos,NA,-5.062,3.193,2.822,2.036,0.291,0.79,4.711,1.622,2.722,1.836,-2.416
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes,NA,-7.463,4.052,3.247,0.699,-1.419,0.128,5.251,0.71,2.152,1.007,0.175
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Artesanías,NA,-5.205,6.576,0.209,4.511,-0.252,-0.429,5.764,2.422,2.756,2.91,-0.674
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Aparatos y películas fotográficas,NA,-23.594,15.003,6.476,-13.229,-18.587,5.262,-3.758,-22.323,-14.815,-13.876,18.649
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de audio y de video,NA,-16.869,-3.731,32.272,-21.68,-6.87,8.516,1.657,-11.164,-5.764,-5.992,19.724
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",NA,-30.294,-17.43,-12.674,10.636,3.251,7.9,54.124,17.98,1.325,-1.308,4.179
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,NA,4.44,-0.81,7.449,-0.38,-4.671,3.644,3.664,0.435,2.433,3.754,-1.001
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",NA,-7.923,-1.945,-4.507,3.768,-4.511,-5.984,-0.919,-3.027,6.161,-9.742,-13.732
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",NA,-2.925,5.581,5.074,8.551,-7.321,-2.2,5.317,0,2.427,1.991,-4.554
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,NA,-3.321,2.598,2.524,2.984,1.475,1.235,4.352,2.234,3.099,2.379,-4.091
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,NA,0.2,0.098,3.291,1.158,2.386,3.6,0.096,2.122,1.133,-0.373,0.375
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",NA,-5.992,3.237,4.764,4.504,2.841,1.009,3.416,5.825,3.915,1.822,-0.723
