Descriptores,2008|Total,2008|Financiamiento|Total de residentes,2008|Financiamiento|Hogares,2008|Financiamiento|ISFL,2008|Financiamiento|Total de gobierno,2008|Financiamiento|Niveles de gobierno|Gobierno federal,2008|Financiamiento|Niveles de gobierno|Gobierno estatal,2008|Financiamiento|Niveles de gobierno|Gobierno municipal,2008|Financiamiento|Sociedades no financieras,2008|Financiamiento|Total no residentes,2009|Total,2009|Financiamiento|Total de residentes,2009|Financiamiento|Hogares,2009|Financiamiento|ISFL,2009|Financiamiento|Total de gobierno,2009|Financiamiento|Niveles de gobierno|Gobierno federal,2009|Financiamiento|Niveles de gobierno|Gobierno estatal,2009|Financiamiento|Niveles de gobierno|Gobierno municipal,2009|Financiamiento|Sociedades no financieras,2009|Financiamiento|Total no residentes,2010|Total,2010|Financiamiento|Total de residentes,2010|Financiamiento|Hogares,2010|Financiamiento|ISFL,2010|Financiamiento|Total de gobierno,2010|Financiamiento|Niveles de gobierno|Gobierno federal,2010|Financiamiento|Niveles de gobierno|Gobierno estatal,2010|Financiamiento|Niveles de gobierno|Gobierno municipal,2010|Financiamiento|Sociedades no financieras,2010|Financiamiento|Total no residentes,2011|Total,2011|Financiamiento|Total de residentes,2011|Financiamiento|Hogares,2011|Financiamiento|ISFL,2011|Financiamiento|Total de gobierno,2011|Financiamiento|Niveles de gobierno|Gobierno federal,2011|Financiamiento|Niveles de gobierno|Gobierno estatal,2011|Financiamiento|Niveles de gobierno|Gobierno municipal,2011|Financiamiento|Sociedades no financieras,2011|Financiamiento|Total no residentes,2012|Total,2012|Financiamiento|Total de residentes,2012|Financiamiento|Hogares,2012|Financiamiento|ISFL,2012|Financiamiento|Total de gobierno,2012|Financiamiento|Niveles de gobierno|Gobierno federal,2012|Financiamiento|Niveles de gobierno|Gobierno estatal,2012|Financiamiento|Niveles de gobierno|Gobierno municipal,2012|Financiamiento|Sociedades no financieras,2012|Financiamiento|Total no residentes,2013|Total,2013|Financiamiento|Total de residentes,2013|Financiamiento|Hogares,2013|Financiamiento|ISFL,2013|Financiamiento|Total de gobierno,2013|Financiamiento|Niveles de gobierno|Gobierno federal,2013|Financiamiento|Niveles de gobierno|Gobierno estatal,2013|Financiamiento|Niveles de gobierno|Gobierno municipal,2013|Financiamiento|Sociedades no financieras,2013|Financiamiento|Total no residentes,2014|Total,2014|Financiamiento|Total de residentes,2014|Financiamiento|Hogares,2014|Financiamiento|ISFL,2014|Financiamiento|Total de gobierno,2014|Financiamiento|Niveles de gobierno|Gobierno federal,2014|Financiamiento|Niveles de gobierno|Gobierno estatal,2014|Financiamiento|Niveles de gobierno|Gobierno municipal,2014|Financiamiento|Sociedades no financieras,2014|Financiamiento|Total no residentes,2015|Total,2015|Financiamiento|Total de residentes,2015|Financiamiento|Hogares,2015|Financiamiento|ISFL,2015|Financiamiento|Total de gobierno,2015|Financiamiento|Niveles de gobierno|Gobierno federal,2015|Financiamiento|Niveles de gobierno|Gobierno estatal,2015|Financiamiento|Niveles de gobierno|Gobierno municipal,2015|Financiamiento|Sociedades no financieras,2015|Financiamiento|Total no residentes,2016|Total,2016|Financiamiento|Total de residentes,2016|Financiamiento|Hogares,2016|Financiamiento|ISFL,2016|Financiamiento|Total de gobierno,2016|Financiamiento|Niveles de gobierno|Gobierno federal,2016|Financiamiento|Niveles de gobierno|Gobierno estatal,2016|Financiamiento|Niveles de gobierno|Gobierno municipal,2016|Financiamiento|Sociedades no financieras,2016|Financiamiento|Total no residentes,2017|Total,2017|Financiamiento|Total de residentes,2017|Financiamiento|Hogares,2017|Financiamiento|ISFL,2017|Financiamiento|Total de gobierno,2017|Financiamiento|Niveles de gobierno|Gobierno federal,2017|Financiamiento|Niveles de gobierno|Gobierno estatal,2017|Financiamiento|Niveles de gobierno|Gobierno municipal,2017|Financiamiento|Sociedades no financieras,2017|Financiamiento|Total no residentes,2018|Total<P>,2018|Financiamiento|Total de residentes<P>,2018|Financiamiento|Hogares<P>,2018|Financiamiento|ISFL<P>,2018|Financiamiento|Total de gobierno<P>,2018|Financiamiento|Niveles de gobierno|Gobierno federal<P>,2018|Financiamiento|Niveles de gobierno|Gobierno estatal<P>,2018|Financiamiento|Niveles de gobierno|Gobierno municipal<P>,2018|Financiamiento|Sociedades no financieras<P>,2018|Financiamiento|Total no residentes<P>,2019|Total<P>,2019|Financiamiento|Total de residentes<P>,2019|Financiamiento|Hogares<P>,2019|Financiamiento|ISFL<P>,2019|Financiamiento|Total de gobierno<P>,2019|Financiamiento|Niveles de gobierno|Gobierno federal<P>,2019|Financiamiento|Niveles de gobierno|Gobierno estatal<P>,2019|Financiamiento|Niveles de gobierno|Gobierno municipal<P>,2019|Financiamiento|Sociedades no financieras<P>,2019|Financiamiento|Total no residentes<P>
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa",34752.955,34102.724,24813.543,NA,8657.797,8657.797,NA,NA,631.384,650.231,35713.133,35031.309,23694.65,NA,10733.85,10733.85,NA,NA,602.809,681.824,33378.575,32720.348,22023.463,NA,10036.609,10036.609,NA,NA,660.276,658.227,36839.44,36193.832,24093.079,NA,11451.202,11451.202,NA,NA,649.551,645.608,39680.896,38950.429,26138.294,NA,12098.085,12098.085,NA,NA,714.05,730.467,36962.189,36188.979,25359.166,NA,10200.346,10200.346,NA,NA,629.467,773.21,36787.109,35860.865,25128.82,NA,10155.098,10155.098,NA,NA,576.947,926.244,38907.932,37722.746,26144.417,NA,11023.695,11023.695,NA,NA,554.634,1185.186,40209.45,38688.337,26374.591,NA,11733.314,11733.314,NA,NA,580.432,1521.113,41365.669,39697.341,27050.865,NA,12069.395,12069.395,NA,NA,577.081,1668.328,40323.631,38563.206,25548.326,NA,12442.293,12442.293,NA,NA,572.587,1760.425,36033.456,34142.184,22942.821,NA,10587.259,10587.259,NA,NA,612.104,1891.272
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Agencias noticiosas",116.336,116.336,105.331,NA,11.005,11.005,NA,NA,NA,NA,133.05,133.05,121.974,NA,11.076,11.076,NA,NA,NA,NA,134.811,134.811,122.817,NA,11.994,11.994,NA,NA,NA,NA,135.292,135.292,121.341,NA,13.951,13.951,NA,NA,NA,NA,137.926,137.926,125.134,NA,12.792,12.792,NA,NA,NA,NA,142.452,142.452,129.03,NA,13.422,13.422,NA,NA,NA,NA,145.495,145.495,131.869,NA,13.626,13.626,NA,NA,NA,NA,157.399,157.399,142.837,NA,14.562,14.562,NA,NA,NA,NA,152.989,152.989,137.03,NA,15.959,15.959,NA,NA,NA,NA,150.832,150.832,135.74,NA,15.092,15.092,NA,NA,NA,NA,141.784,141.784,126.708,NA,15.076,15.076,NA,NA,NA,NA,134.447,134.447,120.256,NA,14.191,14.191,NA,NA,NA,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Libros",17621.536,17139.425,14835.212,NA,1680.682,1680.682,NA,NA,623.531,482.111,17200.371,16705.38,14168.748,NA,1941.513,1941.513,NA,NA,595.119,494.991,15642.688,15174.861,12892.794,NA,1637.13,1637.13,NA,NA,644.937,467.827,17752.627,17287.526,14491.763,NA,2160.825,2160.825,NA,NA,634.938,465.101,18989.392,18473.049,16047.807,NA,1720.537,1720.537,NA,NA,704.705,516.343,18505.187,17954.035,15482.23,NA,1851.353,1851.353,NA,NA,620.452,551.152,18477.22,17814.038,15397.975,NA,1847.979,1847.979,NA,NA,568.084,663.182,19223.962,18374.123,16275.845,NA,1553.094,1553.094,NA,NA,545.184,849.839,19744.862,18637.225,16538.387,NA,1527.819,1527.819,NA,NA,571.019,1107.637,20910.453,19684.783,17506.788,NA,1610.829,1610.829,NA,NA,567.166,1225.67,19124.649,17868.465,15980.651,NA,1324.714,1324.714,NA,NA,563.1,1256.184,18459.783,17092.441,14832.861,NA,1656.698,1656.698,NA,NA,602.882,1367.342
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Periódicos",6081.679,5993.21,5688.263,NA,304.947,304.947,NA,NA,NA,88.469,5835.126,5740.477,5372.724,NA,367.753,367.753,NA,NA,NA,94.649,5531.792,5440.976,5126.306,NA,314.67,314.67,NA,NA,NA,90.816,5954.331,5867.629,5469.293,NA,398.336,398.336,NA,NA,NA,86.702,6002.549,5904.586,5581.695,NA,322.891,322.891,NA,NA,NA,97.963,5856.285,5754.505,5416.44,NA,338.065,338.065,NA,NA,NA,101.78,5806.291,5686.259,5355.11,NA,331.149,331.149,NA,NA,NA,120.032,5918.14,5763.593,5483.549,NA,280.044,280.044,NA,NA,NA,154.547,5836.431,5643.352,5378.945,NA,264.407,264.407,NA,NA,NA,193.079,5634.849,5436.289,5177.263,NA,259.026,259.026,NA,NA,NA,198.56,5384.703,5186.221,4978.573,NA,207.648,207.648,NA,NA,NA,198.482,4630.415,4430.898,4191.244,NA,239.654,239.654,NA,NA,NA,199.517
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Revistas",3723.829,3644.053,3365.948,NA,278.105,278.105,NA,NA,NA,79.776,3441.964,3356.407,3020.825,NA,335.582,335.582,NA,NA,NA,85.557,3101.765,3019.109,2729.86,NA,289.249,289.249,NA,NA,NA,82.656,3296.545,3216.077,2842.23,NA,373.847,373.847,NA,NA,NA,80.468,3445.959,3351.966,3038.768,NA,313.198,313.198,NA,NA,NA,93.993,3397.892,3301.164,2976.248,NA,324.916,324.916,NA,NA,NA,96.728,3223.342,3107.955,2786.425,NA,321.53,321.53,NA,NA,NA,115.387,3148.155,2999.173,2726.905,NA,272.268,272.268,NA,NA,NA,148.982,3273.31,3087.049,2830.129,NA,256.92,256.92,NA,NA,NA,186.261,3279.042,3079.955,2818.307,NA,261.648,261.648,NA,NA,NA,199.087,3122.89,2925.929,2718.224,NA,207.705,207.705,NA,NA,NA,196.961,2642.099,2440.891,2197.104,NA,243.787,243.787,NA,NA,NA,201.208
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Otros productos editoriales e impresos",169.135,169.263,204.803,NA,-35.579,-35.579,NA,NA,0.039,-0.128,399.342,392.718,408.718,NA,-16.022,-16.022,NA,NA,0.022,6.624,621.976,605.051,577.93,NA,19.708,19.708,NA,NA,7.413,16.925,620.84,607.506,587.657,NA,13.673,13.673,NA,NA,6.176,13.334,740.083,717.918,682.938,NA,34.958,34.958,NA,NA,0.022,22.165,792.861,769.314,731.581,NA,37.698,37.698,NA,NA,0.035,23.547,805.734,778.095,743.056,NA,35.014,35.014,NA,NA,0.025,27.639,786.386,754.574,731.329,NA,23.223,23.223,NA,NA,0.022,31.812,760.553,726.425,713.774,NA,12.633,12.633,NA,NA,0.018,34.128,804.245,759.243,735.094,NA,24.147,24.147,NA,NA,0.002,45.002,1420.019,1311.229,1227.488,NA,83.624,83.624,NA,NA,0.117,108.79,1377.161,1253.966,1142.916,NA,111.05,111.05,NA,NA,NS,123.195
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Publicaciones digitales",460.991,460.988,459.431,NA,NA,NA,NA,NA,1.557,0.003,450.852,450.849,449.298,NA,NA,NA,NA,NA,1.551,0.003,419.317,419.314,417.752,NA,NA,NA,NA,NA,1.562,0.003,409.992,409.989,408.255,NA,NA,NA,NA,NA,1.734,0.003,473.612,473.609,471.697,NA,NA,NA,NA,NA,1.912,0.003,434.177,434.174,432.251,NA,NA,NA,NA,NA,1.923,0.003,517.947,517.943,515.992,NA,NA,NA,NA,NA,1.951,0.004,570.753,570.747,568.581,NA,NA,NA,NA,NA,2.166,0.006,566.868,566.86,564.74,NA,NA,NA,NA,NA,2.12,0.008,453.921,453.912,451.626,NA,NA,NA,NA,NA,2.286,0.009,307.264,307.256,305.133,NA,NA,NA,NA,NA,2.123,0.008,259.823,259.813,257.791,NA,NA,NA,NA,NA,2.022,0.01
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Propiedad intelectual en libros",205.888,205.888,154.555,NA,45.076,45.076,NA,NA,6.257,NA,203.849,203.849,152.363,NA,45.369,45.369,NA,NA,6.117,NA,211.493,211.493,156.004,NA,49.125,49.125,NA,NA,6.364,NA,236.387,236.387,172.54,NA,57.144,57.144,NA,NA,6.703,NA,250.06,250.06,190.255,NA,52.394,52.394,NA,NA,7.411,NA,253.42,253.42,191.386,NA,54.977,54.977,NA,NA,7.057,NA,261.09,261.09,198.393,NA,55.81,55.81,NA,NA,6.887,NA,282.279,282.279,215.371,NA,59.646,59.646,NA,NA,7.262,NA,284.23,284.23,211.586,NA,65.369,65.369,NA,NA,7.275,NA,295.492,295.492,226.047,NA,61.818,61.818,NA,NA,7.627,NA,280.545,280.545,211.549,NA,61.749,61.749,NA,NA,7.247,NA,265.973,265.973,200.649,NA,58.124,58.124,NA,NA,7.2,NA
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Libros, impresiones y prensa|Gestión pública en libros, impresiones y prensa",6373.561,6373.561,NA,NA,6373.560963827425,6373.560963827425,NA,NA,NA,NA,8048.579,8048.579,NA,NA,8048.578558373609,8048.578558373609,NA,NA,NA,NA,7714.733,7714.733,NA,NA,7714.733190454388,7714.733190454388,NA,NA,NA,NA,8433.426,8433.426,NA,NA,8433.425895499722,8433.425895499722,NA,NA,NA,NA,9641.315,9641.315,NA,NA,9641.315026790622,9641.315026790622,NA,NA,NA,NA,7579.915,7579.915,NA,NA,7579.915341660788,7579.915341660788,NA,NA,NA,NA,7549.99,7549.99,NA,NA,7549.989675216707,7549.989675216707,NA,NA,NA,NA,8820.858,8820.858,NA,NA,8820.857718499663,8820.857718499663,NA,NA,NA,NA,9590.207,9590.207,NA,NA,9590.207448772397,9590.207448772397,NA,NA,NA,NA,9836.835,9836.835,NA,NA,9836.83497424282,9836.83497424282,NA,NA,NA,NA,10541.777,10541.777,NA,NA,10541.77744348552,10541.77744348552,NA,NA,NA,NA,8263.755,8263.755,NA,NA,8263.754554434869,8263.754554434869,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales,231670.769,231611.974,216279.272,NA,7072.768,7072.768,NA,NA,8259.934,58.795,253128.669,253063.302,238147.697,NA,7329.892,7329.892,NA,NA,7585.713,65.367,264522.587,264459.952,250568.406,NA,7511.34,7511.34,NA,NA,6380.206,62.635,266961.135,266894.51,251545.707,NA,8302.551,8302.551,NA,NA,7046.252,66.625,282539.395,282451.98,267082.26,NA,9426.31,9426.31,NA,NA,5943.41,87.415,292258.129,292145.009,279677.818,NA,7846.657,7846.657,NA,NA,4620.534,113.12,294360.691,294234.021,281385.742,NA,8328.261,8328.261,NA,NA,4520.018,126.67,301396.661,301242.535,285228.853,NA,9102.05,9102.05,NA,NA,6911.632,154.126,286209.408,286022.233,270725.916,NA,8222.439,8222.439,NA,NA,7073.878,187.175,306454.062,306261.751,291898.711,NA,7414.96,7414.96,NA,NA,6948.08,192.311,340345.691,340157.246,323780.687,NA,8725.304,8725.304,NA,NA,7651.255,188.445,345001.498,344791.684,328677.826,NA,8164.805,8164.805,NA,NA,7949.053,209.814
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Cine,14282.134,14249.623,13863.142,NA,181.308,181.308,NA,NA,205.173,32.511,14729.956,14692.034,14050.771,NA,255.421,255.421,NA,NA,385.842,37.922,16879.56,16846.03,15969.511,NA,240.789,240.789,NA,NA,635.73,33.53,18754.739,18719.979,17881.762,NA,342.148,342.148,NA,NA,496.069,34.76,22503.618,22448.328,20613.473,NA,570.776,570.776,NA,NA,1264.079,55.29,23631.983,23553.256,22121.408,NA,394.788,394.788,NA,NA,1037.06,78.727,24308.061,24216.268,23219.121,NA,403.312,403.312,NA,NA,593.835,91.793,28216.168,28097.322,27113.261,NA,389.003,389.003,NA,NA,595.058,118.846,32902.41,32751.543,31673.535,NA,352.369,352.369,NA,NA,725.639,150.867,35120.909,34966.143,33896.91,NA,364.637,364.637,NA,NA,704.596,154.766,35921.913,35771.393,34623.015,NA,389.01,389.01,NA,NA,759.368,150.52,40893.524,40721.566,39655.893,NA,184.061,184.061,NA,NA,881.612,171.958
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Internet,160273.478,160273.478,160273.478,NA,NA,NA,NA,NA,NA,NA,179547.396,179547.396,179547.396,NA,NA,NA,NA,NA,NA,NA,183701.51,183701.51,183701.51,NA,NA,NA,NA,NA,NA,NA,176376.443,176376.443,176376.443,NA,NA,NA,NA,NA,NA,NA,185344.309,185344.309,185343.624,NA,0.685,0.685,NA,NA,NA,NA,192935.752,192935.752,192935.086,NA,0.666,0.666,NA,NA,NA,NA,194786.199,194786.199,194785.52,NA,0.679,0.679,NA,NA,NA,NA,185579.738,185579.738,185579.426,NA,0.312,0.312,NA,NA,NA,NA,167133.702,167133.702,167133.7,NA,0.002,0.002,NA,NA,NA,NA,176252.949,176252.949,176252.948,NA,0.001,0.001,NA,NA,NA,NA,199857.175,199857.175,199857.174,NA,0.001,0.001,NA,NA,NA,NA,205721.894,205721.894,205721.893,NA,0.001,0.001,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Radio,12590.255,12590.255,8965.86,NA,448.386,448.386,NA,NA,3176.009,NA,11432.609,11432.609,8473.788,NA,304.973,304.973,NA,NA,2653.848,NA,12842.596,12842.596,9948.188,NA,489.069,489.069,NA,NA,2405.339,NA,14924.16,14924.16,11583.568,NA,611.32,611.32,NA,NA,2729.272,NA,14098.481,14098.481,11196.134,NA,610.383,610.383,NA,NA,2291.964,NA,14465.036,14465.036,12273.999,NA,599.532,599.532,NA,NA,1591.505,NA,15362.059,15362.059,13110.773,NA,514.686,514.686,NA,NA,1736.6,NA,20806.851,20806.851,17037.468,NA,577.406,577.406,NA,NA,3191.977,NA,21498.863,21498.863,17823.893,NA,111.429,111.429,NA,NA,3563.541,NA,21467.262,21467.262,17829.058,NA,91.744,91.744,NA,NA,3546.46,NA,21678.254,21678.254,17827.202,NA,86.09,86.09,NA,NA,3764.962,NA,19479.928,19479.928,16020.443,NA,84.234,84.234,NA,NA,3375.251,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Televisión,28978.844,28978.844,27790.805,NA,223.615,223.615,NA,NA,964.424,NA,32105.297,32105.297,31055.489,NA,170.383,170.383,NA,NA,879.425,NA,36739.526,36739.526,35644.009,NA,235.096,235.096,NA,NA,860.421,NA,41166.43,41166.43,39625.018,NA,377.742,377.742,NA,NA,1163.67,NA,42006.788,42006.788,40689.313,NA,416.88,416.88,NA,NA,900.595,NA,44613.078,44613.078,43253.733,NA,522.024,522.024,NA,NA,837.321,NA,44995.127,44995.127,43444.998,NA,524.001,524.001,NA,NA,1026.128,NA,49592.86,49592.86,47492.52,NA,464.798,464.798,NA,NA,1635.542,NA,46337.525,46337.525,44986.426,NA,101.323,101.323,NA,NA,1249.776,NA,53141.424,53141.424,51735.719,NA,92.744,92.744,NA,NA,1312.961,NA,58907.788,58907.788,57035.23,NA,90.136,90.136,NA,NA,1782.422,NA,55074.084,55074.084,52776.161,NA,42.846,42.846,NA,NA,2255.077,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Videojuegos,11005.819,10979.535,5346.906,NA,2338.676,2338.676,NA,NA,3293.953,26.284,9967.513,9940.068,4966.503,NA,1982.32,1982.32,NA,NA,2991.245,27.445,8709.497,8680.392,5256.571,NA,1713.866,1713.866,NA,NA,1709.955,29.105,9596.497,9564.632,6033.877,NA,1738.073,1738.073,NA,NA,1792.682,31.865,10403.428,10371.303,9193.388,NA,680.453,680.453,NA,NA,497.462,32.125,9549.616,9515.223,9062.034,NA,440.24,440.24,NA,NA,12.949,34.393,6893.146,6858.269,6786.778,NA,62.912,62.912,NA,NA,8.579,34.877,8054.629,8019.349,7972.288,NA,39.428,39.428,NA,NA,7.633,35.28,9116.609,9080.301,9072.794,NA,0.608,0.608,NA,NA,6.899,36.308,12201.105,12163.56,12154.353,NA,0.49,0.49,NA,NA,8.717,37.545,14461.101,14423.176,14413.737,NA,0.19,0.19,NA,NA,9.249,37.925,14530.844,14492.988,14481.142,NA,0.19,0.19,NA,NA,11.656,37.856
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Propiedad intelectual en medios audiovisuales,670.272,670.272,39.081,NA,10.816,10.816,NA,NA,620.375,NA,740.373,740.373,53.75,NA,11.27,11.27,NA,NA,675.353,NA,829.398,829.398,48.617,NA,12.02,12.02,NA,NA,768.761,NA,923.576,923.576,45.039,NA,13.978,13.978,NA,NA,864.559,NA,1048.854,1048.854,46.328,NA,13.216,13.216,NA,NA,989.31,NA,1186.535,1186.535,31.558,NA,13.278,13.278,NA,NA,1141.699,NA,1207.107,1207.107,38.552,NA,13.679,13.679,NA,NA,1154.876,NA,1529.604,1529.604,33.89,NA,14.292,14.292,NA,NA,1481.422,NA,1579.107,1579.107,35.568,NA,15.516,15.516,NA,NA,1528.023,NA,1419.796,1419.796,29.723,NA,14.727,14.727,NA,NA,1375.346,NA,1374.337,1374.337,24.329,NA,14.754,14.754,NA,NA,1335.254,NA,1461.322,1461.322,22.294,NA,13.571,13.571,NA,NA,1425.457,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Medios audiovisuales|Gestión pública en audiovisuales,3869.967,3869.967,NA,NA,3869.9666096549613,3869.9666096549613,NA,NA,NA,NA,4605.525,4605.525,NA,NA,4605.525179241315,4605.525179241315,NA,NA,NA,NA,4820.5,4820.5,NA,NA,4820.500187505923,4820.500187505923,NA,NA,NA,NA,5219.29,5219.29,NA,NA,5219.290071686072,5219.290071686072,NA,NA,NA,NA,7133.917,7133.917,NA,NA,7133.917262289621,7133.917262289621,NA,NA,NA,NA,5876.129,5876.129,NA,NA,5876.12886218553,5876.12886218553,NA,NA,NA,NA,6808.992,6808.992,NA,NA,6808.992097258417,6808.992097258417,NA,NA,NA,NA,7616.811,7616.811,NA,NA,7616.8106388104125,7616.8106388104125,NA,NA,NA,NA,7641.192,7641.192,NA,NA,7641.192466256748,7641.192466256748,NA,NA,NA,NA,6850.617,6850.617,NA,NA,6850.61728279499,6850.61728279499,NA,NA,NA,NA,8145.123,8145.123,NA,NA,8145.122981150149,8145.122981150149,NA,NA,NA,NA,7839.902,7839.902,NA,NA,7839.901969770457,7839.901969770457,NA,NA,NA,NA
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías,102616.764,94609.288,68938.264,3163.107,5774.315,5774.315,NA,NA,16733.602,8007.476,99889.877,91406.477,66441.077,3049.304,5670.959,5670.959,NA,NA,16245.137,8483.4,110702.511,102062.908,74366.798,3416.69,6419.01,6419.01,NA,NA,17860.41,8639.603,118372.899,109599.543,79772.193,3672.168,7146.664,7146.664,NA,NA,19008.518,8773.356,130930.486,120927.655,88140.931,4066.207,8149.261,8149.261,NA,NA,20571.256,10002.831,136838.617,126160.694,92412.097,4261.782,8575.524,8575.524,NA,NA,20911.291,10677.923,140971.99,128458.4,94219.292,4342.205,8819.511,8819.511,NA,NA,21077.392,12513.59,155405.202,139928.014,102287.896,4711.388,9417.148,9417.148,NA,NA,23511.582,15477.188,171686.436,151482.394,110587.632,5128.91,10902.783,10902.783,NA,NA,24863.069,20204.042,184696.37,162438.368,118645.761,5506.698,11793.985,11793.985,NA,NA,26491.924,22258.002,201734.495,177587.473,129061.13,6017.487,13529.613,13529.613,NA,NA,28979.243,24147.022,211600.232,185570.83,135452.745,6311.333,13976.826,13976.826,NA,NA,29829.926,26029.402
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alfarería y cerámica,2047.939,1942.727,1502.414,69.068,94.88,94.88,NA,NA,276.365,105.212,2033,1921.649,1486.672,68.344,93.886,93.886,NA,NA,272.747,111.351,2545.481,2434.545,1883.33,86.579,118.935,118.935,NA,NA,345.701,110.936,2728.339,2618.513,2025.912,93.134,127.94,127.94,NA,NA,371.527,109.826,2777.527,2653.289,2052.367,94.35,129.61,129.61,NA,NA,376.962,124.238,2412.388,2280.858,1765.309,81.154,111.482,111.482,NA,NA,322.913,131.53,2557.293,2399.188,1856.362,85.34,117.232,117.232,NA,NA,340.254,158.105,2621.483,2419.179,1872.111,86.064,118.227,118.227,NA,NA,342.777,202.304,2170.419,1917.136,1483.029,68.177,93.656,93.656,NA,NA,272.274,253.283,3073.415,2786.762,2156.31,99.129,136.174,136.174,NA,NA,395.149,286.653,2450.767,2153.441,1666.367,76.605,105.234,105.234,NA,NA,305.235,297.326,4680.03,4337.829,3358.528,154.396,212.096,212.096,NA,NA,612.809,342.201
Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Fibras vegetales y textiles,29581.875,26345.196,19982.983,918.553,1578.061,1578.061,NA,NA,3865.599,3236.679,28941.18,25462.619,19176.454,882.835,1546.178,1546.178,NA,NA,3857.152,3478.561,32438.837,28843.405,21873.955,1009.077,1811.94,1811.94,NA,NA,4148.433,3595.432,35197.666,31486.416,23706.201,1098.362,2075.474,2075.474,NA,NA,4606.379,3711.25,37529.506,33207.146,25134.378,1173.071,2400.927,2400.927,NA,NA,4498.77,4322.36,40725.256,36097.927,27520.136,1282.299,2579.057,2579.057,NA,NA,4716.435,4627.329,41021.642,35657.332,27224.676,1266.413,2501.631,2501.631,NA,NA,4664.612,5364.31,46382.194,39696.609,30384.409,1409.859,2708.983,2708.983,NA,NA,5193.358,6685.585,54436.335,45333.303,33979.329,1609.783,3806.839,3806.839,NA,NA,5937.352,9103.032,56564.025,46535.05,34735.104,1651.822,4037.845,4037.845,NA,NA,6110.279,10028.975,64098.96,53063.091,39131.659,1883.639,5082.686,5082.686,NA,NA,6965.107,11035.869,66596.986,54646.695,40277.911,1939.392,5245.11,5245.11,NA,NA,7184.282,11950.291
"Millones de pesos a precios corrientes|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Madera, maque y laca, instrumentos musicales y juguetería",26599.344,25591.718,16005.347,736.496,1060.911,1060.911,NA,NA,7788.964,1007.626,25147.667,24106.52,15007.222,690.46,992.293,992.293,NA,NA,7416.545,1041.147,27653.22,26605.871,16554.8,761.549,1092.011,1092.011,NA,NA,8197.511,1047.349,28820.305,27779.672,17339.304,797.66,1144.279,1144.279,NA,NA,8498.429,1040.633,32332.367,31158.146,19469.886,895.846,1288.883,1288.883,NA,NA,9503.531,1174.221,31771.02,30512.931,19050.592,876.526,1260.496,1260.496,NA,NA,9325.317,1258.089,32345.376,30845.212,19406.204,893.124,1289.482,1289.482,NA,NA,9256.402,1500.164,37534.616,35632.478,22294.286,1025.86,1477.2,1477.2,NA,NA,10835.132,1902.138,37671.825,35230.291,22009.774,1014.145,1490.235,1490.235,NA,NA,10716.137,2441.534,38619.822,35947.183,22329.136,1029.087,1517.114,1517.114,NA,NA,11071.846,2672.639,43094.272,40177.263,25037.319,1154.877,1723.776,1723.776,NA,NA,12261.291,2917.009,43207.159,40193.771,25203.17,1159.991,1676.432,1676.432,NA,NA,12154.178,3013.388
