Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),79781.229,80866.3,80557.763,83422.93999999999,91699.785,94824.16500000001,91186.595,83897.53600000001,79576.584,79730.10100000001,81293.436,82544.008
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",1247.7150000000001,1164.967,1122.5339999999999,1156.533,1164.445,1172.891,1249.902,1416.048,1427.567,1447.764,1532.225,1627.619
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,20.979,20.823,21.173000000000002,22.177999999999997,21.212,22.337,21.88,21.937,22.21,22.265,21.014999999999997,20.189999999999998
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,38.37,35.964999999999996,36.606,37.69,37.827,38.634,38.677,38.053,37.732,36.92,37.668,38.449000000000005
Millones de pesos a precios de 2013|Total cultura|Gestión pública en actividades culturales,20105.847,19425.407,20580.727,23107.109,22900.116,20422.672,20509.543,22641.958,24670.682,23740.3,26773.927,22524.473
Millones de pesos a precios de 2013|Total cultura|Gestión pública en actividades culturales|Administración federal,15699.187999999998,15080.18,16082.203000000001,18000.190000000002,17832.077,15813.113000000001,14776.373000000001,16242.221,18278.658,17831.186,20774.308,16739.174
Millones de pesos a precios de 2013|Total cultura|Gestión pública en actividades culturales|Administración estatal,4406.659,4345.227,4498.523999999999,5106.919,5068.039000000001,4609.559,5733.17,6399.737,6392.023999999999,5909.114,5999.619000000001,5785.299
Millones de pesos a precios de 2013|Total cultura|Asociaciones y organizaciones civiles,145.435,147.811,142.051,141.286,151.263,144.603,145.889,141.002,133.219,132.037,207.276,206.527
Millones de pesos a precios de 2013|Total cultura|Producción cultural de los hogares,11093.96,10385.627,10958.974,11808.279,12159.955,11855.949,12152.886,12325.39,14312.494,14706.69,16190.532,16235.429
Variación anual|Total cultura,NA,-3.673,2.461,4.079,3.687,-0.205,-0.587,0.798,1.047,1.682,3.292,-2.71
Variación anual|Total cultura|Subtotal de bienes y servicios,NA,-3.591,2.1,3.333,4.081,0.699,-0.777,0.118,-0.164,2.081,2.207,-1.74
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos,NA,-5.186,2.881,2.911,1.6,-0.534,0.132,3.565,1.654,2.797,2.23,-3.195
