Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",NA,-0.299,-7.736,-3.071,8.614,-3.643,10.558,6.058,-3.837,-20.126,-37.382,-16.146
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",NA,-5.688,-5.365,4.285,10.335,-4.772,-5.935,10.055,-1.193,-1.644,1.526,-2.573
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,NA,4.806,7.947,3.932,-0.176,-0.708,-2.498,4.853,-5.399,7.272,5.982,-11.965
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,NA,6.038,-0.356,4.062,15.342,4.372,2.656,12.477,14.405,7.726,5.968,4.717
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,NA,-0.89,4.976,4.98,7.19,-8.526,8.769,5.399,24.896,-20.332,18.338,0.632
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,NA,4.306,3.726,3.141,14.433,-11.387,9.073,-3.336,5.782,-10.016,0.47,-3.345
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",NA,-5.397,6.172,6.698,0.648,-5.589,8.476,13.865,40.623,-26.717,31.918,2.934
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,NA,6.227,-0.492,4.037,15.564,4.697,2.521,12.642,14.176,8.396,5.751,4.797
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",NA,-7.699,6.205,4.269,-3.321,5.904,4.591,6.018,-0.159,5.832,-0.66,2.368
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",NA,-4.925,-8.914,2.676,9.02,1.36,1.479,2.229,6.876,6.855,-0.096,-1.779
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",NA,-2.219,-2.698,2.718,-0.906,2.03,3.27,-3.84,10.675,4.058,7.509,-6.688
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),NA,6.904,-0.539,4.044,16.394,4.77,2.45,12.971,14.654,8.727,5.867,4.931
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",NA,-4.694,0.878,4.399,2.111,3.205,4.358,9.74,2.418,-1.999,1.945,4.106
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,NA,-1.509,1.176,4.991,-2.393,3.848,-1.485,-0.872,1.352,0.352,-2.461,-4.451
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,NA,-5.52,0.896,1.786,1.718,2.355,-1.347,-6.089,-3.878,-4.456,2.391,3.919
Variación anual|Total cultura|Gestión pública en actividades culturales,NA,-1.054,2.545,5.999,0.601,-5.664,-2.414,5.78,2.966,-2.792,4.933,-7.348
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración federal,NA,-1.83,3.789,6.536,0.404,-7.266,-7.562,6.778,4.104,-3.306,7.165,-11.362
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración estatal,NA,0.398,0.269,4.983,0.98,-2.607,6.942,4.213,1.135,-1.941,1.286,-0.408
Variación anual|Total cultura|Asociaciones y organizaciones civiles,NA,1.801,-4.123,-0.202,7.085,-3.831,1.003,-3.856,-5.554,-0.868,57.068,-0.417
Variación anual|Total cultura|Producción cultural de los hogares,NA,-7.695,5.175,5.039,2.265,0.441,0.116,2.84,5.105,2.908,5.173,-0.779
